donation_id,supporter_id,donation_date,donation_amount,payment_channel,campaign_id
90009579,118521,2024-07-20,915,Online,30010
90009717,118521,2025-12-20,774,Online,30011
90009823,118521,2025-08-06,70,Online,30042
90015997,118521,2022-03-24,422,Bank Transfer,30028
90009580,110663,2022-12-27,2101,Online,30040
90009581,113084,2022-03-16,433,Online,30024
90026442,113084,2023-12-01,1298,Online,30008
90009583,100713,2025-12-20,114,Online,30011
90010567,100713,2024-05-19,568,Online,30000
90014701,100713,2022-07-12,397,Online,30018
90018879,100713,2022-01-15,511,Online,30031
90021211,100713,2022-10-25,341,Online,30022
90009584,118906,2024-05-20,28,Event,30000
90015082,118906,2023-11-22,56,Online,30008
90016054,118906,2024-05-29,139,Bank Transfer,30025
90029504,118906,2024-11-13,65,Online,30027
90009585,118130,2022-03-21,62,Bank Transfer,30024
90011220,118130,2024-07-27,165,Online,30019
90031615,118130,2025-11-04,82,Online,30002
90009586,115213,2025-04-22,916,Online,30007
90012765,115213,2023-07-29,434,Online,30009
90009588,112205,2025-12-03,61,Online,30002
90016327,112205,2024-06-12,20,Online,30025
90023644,112205,2024-03-16,122,Event,30038
90009591,115057,2022-10-28,283,Online,30022
90028346,115057,2023-02-22,94,Online,30021
90034505,115057,2022-06-06,472,Bank Transfer,30039
90009592,102297,2023-05-13,2099,Bank Transfer,30012
90009593,118856,2023-04-21,960,Online,30012
90029743,118856,2025-09-27,873,Online,30003
90009598,114766,2024-06-06,210,Online,30025
90014107,114766,2023-02-25,95,Online,30021
90014702,114766,2025-11-26,172,Online,30002
90018414,114766,2025-08-04,20,Bank Transfer,30033
90031465,114766,2025-08-18,57,Online,30042
90009599,104710,2025-11-14,1153,Online,30044
90018530,104710,2022-03-15,256,Online,30028
90019308,104710,2022-11-27,384,Bank Transfer,30032
90009602,110395,2023-11-20,200,Online,30005
90009603,100646,2022-06-27,123,Online,30020
90029532,100646,2025-10-27,206,Online,30013
90009605,110207,2022-09-22,968,Bank Transfer,30022
90014703,110207,2025-12-29,726,Online,30047
90023354,110207,2022-08-10,484,Online,30037
90009606,106269,2022-03-25,198,Bank Transfer,30028
90010396,106269,2024-11-08,453,Online,30048
90009607,104547,2022-10-18,104,Online,30022
90012066,104547,2023-08-14,81,Online,30029
90033684,104547,2025-12-30,20,Bank Transfer,30011
90009610,111726,2023-11-10,161,Bank Transfer,30001
90019678,111726,2022-07-30,337,Online,30037
90020726,111726,2024-03-23,48,Bank Transfer,30038
90009611,103725,2023-11-02,397,Online,30049
90011072,103725,2022-01-03,745,Online,30031
90029072,103725,2025-02-16,645,Online,30017
90009612,113346,2024-03-04,406,Event,30016
90013084,113346,2022-12-31,1039,Online,30045
90020834,113346,2022-05-25,181,Online,30018
90009613,105169,2023-08-31,854,Online,30004
90014131,105169,2025-11-14,1220,Online,30044
90009615,104318,2024-07-11,420,Bank Transfer,30000
90010707,104318,2023-12-09,779,Online,30014
90032752,104318,2025-10-25,1019,Bank Transfer,30003
90009616,108203,2023-04-23,342,Bank Transfer,30030
90015965,108203,2022-04-02,928,Online,30028
90027023,108203,2024-03-04,391,Online,30038
90009617,112003,2022-07-03,37,Event,30006
90023133,112003,2022-06-15,20,Online,30039
90024774,112003,2025-08-25,112,Online,30042
90033109,112003,2022-10-25,84,Event,30022
90033434,112003,2023-07-07,28,Bank Transfer,30009
90009619,101547,2022-12-13,259,Online,30040
90022817,101547,2022-06-29,1034,Online,30039
90009620,113714,2022-12-12,1443,Online,30045
90009621,107194,2022-07-22,714,Online,30018
90009622,114726,2024-04-07,204,Online,30036
90014704,114726,2025-02-20,44,Event,30017
90032363,114726,2023-03-01,131,Online,30030
90009623,105312,2025-12-26,751,Bank Transfer,30011
90027034,105312,2025-04-01,918,Online,30007
90009624,104149,2022-11-07,901,Online,30045
90015204,104149,2022-10-28,405,Online,30022
90009625,106069,2025-10-23,78,Online,30003
90018388,106069,2022-07-08,196,Bank Transfer,30020
90028535,106069,2023-11-17,1019,Online,30014
90009626,115329,2023-05-13,177,Online,30030
90020496,115329,2024-08-06,780,Online,30034
90009628,114206,2025-10-20,2394,Online,30003
90009629,107916,2022-06-23,200,Online,30018
90009630,106017,2023-06-13,205,Online,30009
90019899,106017,2023-12-02,246,Online,30014
90023426,106017,2022-06-27,205,Online,30026
90028412,106017,2024-08-20,123,Event,30010
90031887,106017,2023-12-14,205,Online,30008
90009632,110111,2025-05-02,188,Online,30007
90020217,110111,2023-10-24,399,Online,30001
90009635,117813,2025-04-12,45,Online,30007
90010721,117813,2024-04-17,58,Online,30036
90013733,117813,2023-12-21,65,Bank Transfer,30014
90018909,117813,2024-05-31,32,Online,30000
90009636,107160,2022-09-07,148,Event,30037
90016692,107160,2023-07-26,123,Bank Transfer,30009
90025686,107160,2023-09-06,172,Bank Transfer,30004
90030668,107160,2023-06-16,197,Online,30009
90030868,107160,2025-04-01,222,Online,30007
90009638,107182,2024-04-25,1926,Online,30036
90009640,101959,2024-03-19,206,Online,30046
90016801,101959,2024-04-01,206,Bank Transfer,30038
90027804,101959,2024-02-26,298,Online,30038
90009641,118759,2024-03-06,623,Online,30016
90009642,104011,2025-11-02,70,Online,30013
90011824,104011,2024-07-29,43,Bank Transfer,30019
90012342,104011,2024-09-02,86,Online,30034
90009643,115394,2022-06-12,120,Online,30039
90017758,115394,2022-06-14,80,Online,30039
90009644,112349,2024-05-01,327,Online,30046
90021474,112349,2023-07-09,653,Online,30009
90009645,108843,2023-02-21,180,Bank Transfer,30030
90021993,108843,2024-06-04,164,Online,30025
90032884,108843,2023-03-20,164,Bank Transfer,30030
90009646,113153,2022-01-19,1567,Bank Transfer,30031
90009647,110150,2022-07-11,171,Online,30039
90014706,110150,2022-12-12,86,Online,30032
90021298,110150,2023-10-26,171,Online,30001
90009648,111246,2023-05-09,971,Online,30012
90011644,111246,2023-03-29,971,Online,30021
90012533,111246,2025-11-15,299,Online,30047
90027062,111246,2022-06-20,373,Online,30026
90009649,101416,2024-06-19,323,Online,30000
90018847,101416,2024-08-06,839,Online,30034
90009650,116370,2024-02-08,58,Online,30023
90019816,116370,2023-11-15,202,Bank Transfer,30014
90033306,116370,2025-11-15,130,Event,30044
90009651,117610,2025-03-15,264,Online,30007
90011402,117610,2024-05-26,1649,Bank Transfer,30025
90009652,113985,2025-12-05,705,Online,30047
90034279,113985,2024-06-02,1145,Online,30025
90009653,101215,2025-08-24,36,Online,30003
90014707,101215,2024-09-01,822,Online,30034
90033209,101215,2022-12-11,250,Event,30045
90009654,119126,2024-06-04,2194,Online,30025
90009655,105108,2024-02-05,1284,Online,30023
90009660,111663,2023-09-30,97,Online,30041
90026617,111663,2023-11-18,389,Online,30014
90033586,111663,2022-10-11,1263,Online,30022
90009661,100175,2022-07-30,1186,Online,30037
90020219,100175,2022-10-31,593,Event,30032
90009662,115437,2023-06-19,124,Online,30009
90011172,115437,2022-07-06,62,Event,30039
90022154,115437,2023-06-20,87,Event,30009
90009663,106815,2022-06-21,1464,Online,30006
90009665,107213,2024-08-13,263,Bank Transfer,30010
90011694,107213,2023-04-26,369,Online,30012
90029535,107213,2023-08-01,421,Bank Transfer,30015
90034291,107213,2024-09-05,527,Online,30034
90009666,101887,2025-11-23,1397,Online,30047
90009667,108995,2024-11-30,1138,Online,30048
90028439,108995,2023-11-06,664,Online,30008
90030978,108995,2025-01-27,1044,Online,30043
90009669,110332,2024-06-10,864,Bank Transfer,30025
90009672,103526,2024-02-21,1415,Online,30038
90009674,110066,2025-02-15,585,Online,30017
90021293,110066,2025-08-23,468,Online,30042
90009675,112928,2025-07-26,293,Online,30042
90011305,112928,2022-09-17,293,Online,30022
90025441,112928,2022-10-30,703,Online,30032
90028463,112928,2022-12-08,586,Online,30040
90009678,110887,2022-09-15,1023,Online,30022
90009679,110823,2022-11-22,36,Online,30045
90019933,110823,2025-12-21,164,Bank Transfer,30011
90009680,114271,2025-07-24,402,Online,30042
90025079,114271,2025-05-09,1126,Online,30007
90009681,100479,2022-11-28,622,Online,30040
90009682,116824,2024-08-16,256,Online,30034
90031362,116824,2022-05-19,197,Online,30018
90009683,116094,2025-12-25,190,Bank Transfer,30011
90014709,116094,2022-07-02,443,Online,30020
90021426,116094,2022-08-10,316,Online,30037
90027811,116094,2024-08-12,633,Bank Transfer,30010
90009684,118790,2022-07-23,635,Online,30018
90009685,105167,2022-11-20,904,Online,30032
90019226,105167,2024-03-12,209,Online,30038
90009688,103292,2023-12-14,415,Online,30008
90009689,107112,2024-10-28,1894,Bank Transfer,30027
90009690,112834,2023-06-15,194,Event,30009
90029643,112834,2023-06-13,258,Bank Transfer,30009
90030379,112834,2022-06-22,129,Online,30006
90030621,112834,2024-02-15,129,Online,30023
90030636,112834,2025-02-23,194,Bank Transfer,30017
90009692,108406,2023-12-21,58,Online,30005
90019507,108406,2023-11-13,142,Bank Transfer,30005
90009693,119755,2025-11-21,1201,Bank Transfer,30047
90011726,119755,2023-10-09,655,Online,30041
90009694,110597,2023-04-23,29,Online,30021
90018270,110597,2022-12-30,64,Online,30040
90028050,110597,2024-02-28,107,Online,30016
90009695,119284,2023-09-09,544,Online,30029
90011315,119284,2022-06-22,109,Bank Transfer,30020
90017227,119284,2022-07-04,436,Bank Transfer,30020
90017527,119284,2022-10-24,490,Event,30032
90009698,109103,2023-12-27,1669,Online,30008
90009699,102498,2025-12-27,253,Bank Transfer,30002
90023193,102498,2022-06-14,380,Online,30039
90033146,102498,2023-10-06,285,Online,30041
90009700,117805,2024-03-04,373,Bank Transfer,30016
90017409,117805,2023-12-04,994,Online,30008
90009701,110596,2024-11-07,181,Online,30027
90025949,110596,2022-12-25,145,Online,30045
90009702,118741,2025-03-27,865,Bank Transfer,30043
90014710,118741,2024-03-21,692,Online,30016
90009703,117427,2023-08-12,73,Bank Transfer,30004
90009765,117427,2022-11-10,243,Online,30045
90012097,117427,2022-06-14,340,Bank Transfer,30026
90017605,117427,2025-12-05,170,Online,30002
90009706,113501,2024-02-05,1210,Online,30023
90009707,111619,2022-07-12,523,Online,30039
90014711,111619,2022-11-10,233,Online,30032
90028389,111619,2025-11-10,640,Online,30013
90034532,111619,2025-02-27,349,Online,30043
90009708,119493,2022-12-14,796,Online,30032
90011203,119493,2023-06-16,122,Bank Transfer,30009
90013557,119493,2024-03-08,367,Bank Transfer,30046
90034830,119493,2023-11-29,673,Bank Transfer,30049
90009709,113528,2023-05-16,719,Online,30012
90009711,114609,2023-12-19,1476,Bank Transfer,30001
90009712,108268,2025-04-03,573,Online,30043
90011791,108268,2024-02-26,215,Online,30038
90016702,108268,2025-08-21,143,Online,30003
90022207,108268,2024-10-28,179,Online,30027
90023695,108268,2023-12-21,143,Online,30005
90029015,108268,2025-02-20,72,Online,30017
90009714,109146,2023-09-20,222,Online,30041
90016107,109146,2023-06-28,554,Bank Transfer,30009
90020839,109146,2023-02-23,332,Online,30030
90009716,117668,2024-08-06,272,Online,30034
90016572,117668,2025-08-22,340,Bank Transfer,30003
90020168,117668,2022-05-22,1223,Online,30006
90009719,112301,2025-11-03,475,Bank Transfer,30013
90015999,112301,2023-12-27,369,Event,30049
90020245,112301,2022-10-26,211,Online,30022
90009720,101194,2025-09-26,563,Bank Transfer,30033
90028718,101194,2023-04-10,225,Online,30021
90034624,101194,2024-02-15,225,Online,30023
90009721,119760,2024-02-27,65,Online,30038
90013609,119760,2024-12-28,97,Online,30048
90022069,119760,2025-11-29,76,Online,30044
90009724,102885,2025-09-13,358,Online,30033
90028809,102885,2025-10-28,501,Event,30013
90031221,102885,2022-07-04,1074,Online,30039
90009725,100158,2025-09-28,989,Event,30033
90022583,100158,2023-04-04,247,Bank Transfer,30021
90009726,102957,2024-12-26,229,Bank Transfer,30027
90027512,102957,2022-07-02,413,Online,30039
90029668,102957,2023-04-03,918,Event,30021
90009727,114513,2024-07-18,633,Online,30010
90024231,114513,2025-01-28,859,Online,30035
90009728,101142,2025-05-21,133,Online,30007
90021921,101142,2025-05-21,194,Bank Transfer,30007
90025432,101142,2024-07-30,24,Online,30019
90009729,110049,2022-11-05,20,Online,30045
90014713,110049,2024-09-02,168,Online,30034
90032709,110049,2022-03-13,20,Online,30028
90009730,108629,2025-03-16,964,Online,30043
90030541,108629,2025-12-02,1285,Online,30044
90009731,101048,2023-08-25,1775,Bank Transfer,30029
90010120,101048,2025-12-12,187,Online,30047
90013548,101048,2023-11-12,654,Bank Transfer,30005
90009733,116708,2025-11-23,508,Bank Transfer,30002
90024261,116708,2024-03-19,271,Online,30016
90009734,115529,2024-07-09,367,Bank Transfer,30019
90009735,116222,2024-07-30,172,Online,30019
90021959,116222,2022-08-18,172,Event,30037
90027628,116222,2025-11-20,731,Online,30044
90032825,116222,2022-11-12,172,Online,30045
90009736,106314,2024-07-05,788,Bank Transfer,30000
90025110,106314,2023-05-02,552,Online,30030
90009737,106863,2024-07-21,131,Online,30019
90010587,106863,2025-02-20,66,Bank Transfer,30017
90014777,106863,2024-04-27,164,Online,30046
90034536,106863,2024-03-15,197,Online,30016
90034594,106863,2022-06-24,427,Online,30026
90034768,106863,2022-12-28,197,Online,30040
90009738,103114,2022-11-08,280,Online,30032
90024530,103114,2023-12-01,467,Online,30005
90028276,103114,2023-12-15,1120,Online,30049
90033883,103114,2023-04-29,840,Online,30012
90009739,113479,2022-05-19,670,Online,30006
90029935,113479,2025-01-26,1899,Online,30035
90009741,107963,2022-06-14,48,Online,30020
90023011,107963,2023-11-28,112,Online,30014
90029507,107963,2023-09-26,40,Bank Transfer,30041
90009744,108823,2023-12-16,132,Online,30005
90024542,108823,2023-08-26,238,Online,30029
90024816,108823,2024-08-14,106,Online,30010
90028683,108823,2023-06-18,132,Online,30009
90009745,104161,2022-07-27,1135,Bank Transfer,30037
90018763,104161,2023-08-15,756,Online,30004
90009746,108922,2022-06-26,540,Bank Transfer,30039
90030638,108922,2022-08-07,420,Online,30037
90009748,104496,2022-12-21,91,Online,30040
90020675,104496,2023-12-21,159,Online,30014
90021311,104496,2023-09-12,45,Bank Transfer,30004
90026972,104496,2023-07-03,23,Online,30009
90034825,104496,2022-06-19,57,Event,30026
90009750,112920,2024-07-20,135,Online,30010
90017791,112920,2022-10-12,314,Online,30022
90031345,112920,2024-06-10,539,Online,30025
90033580,112920,2022-01-17,449,Online,30031
90009752,103939,2022-12-09,204,Online,30032
90026843,103939,2022-12-21,442,Online,30032
90009754,103315,2024-07-08,370,Online,30010
90032167,103315,2025-12-30,601,Bank Transfer,30011
90009758,118702,2023-02-28,20,Online,30021
90018968,118702,2025-02-15,249,Online,30043
90009763,106474,2024-12-10,147,Event,30048
90019264,106474,2023-12-26,53,Event,30049
90009764,104738,2022-05-19,315,Bank Transfer,30006
90014714,104738,2022-08-06,394,Online,30037
90009766,108357,2025-11-06,1325,Online,30013
90011825,108357,2024-02-11,612,Online,30023
90009767,105953,2025-02-02,32,Bank Transfer,30043
90015790,105953,2024-11-20,168,Bank Transfer,30027
90009769,112287,2024-05-18,1442,Online,30000
90009770,109683,2022-02-26,1382,Bank Transfer,30024
90028037,109683,2024-03-27,532,Online,30036
90009771,104509,2025-05-07,97,Online,30007
90017521,104509,2023-10-16,29,Online,30001
90028309,104509,2024-05-31,34,Bank Transfer,30000
90034965,104509,2025-08-25,40,Event,30003
90009772,116615,2025-03-18,1635,Online,30007
90009773,104567,2023-09-19,1427,Online,30004
90009774,116485,2025-11-11,349,Bank Transfer,30002
90021618,116485,2022-12-02,150,Online,30040
90009776,114244,2023-04-24,766,Online,30030
90011565,114244,2025-11-07,1531,Online,30044
90009777,104557,2022-07-05,204,Event,30006
90009779,110721,2024-03-09,50,Online,30016
90020555,110721,2024-04-05,88,Bank Transfer,30038
90032510,110721,2023-08-23,126,Online,30015
90033986,110721,2024-06-04,88,Online,30000
90009781,111576,2025-02-16,1876,Online,30017
90009783,112956,2023-03-20,416,Event,30030
90021296,112956,2023-12-26,416,Online,30008
90029446,112956,2023-12-16,416,Event,30001
90009785,117441,2024-07-15,200,Bank Transfer,30019
90009787,107192,2022-07-02,450,Online,30020
90013695,107192,2024-03-21,525,Online,30038
90027503,107192,2023-12-07,75,Online,30005
90009789,115142,2025-11-17,332,Online,30013
90021448,115142,2023-12-03,540,Bank Transfer,30049
90034278,115142,2025-02-20,498,Online,30017
90009791,108062,2024-12-12,373,Online,30027
90014716,108062,2023-11-22,195,Event,30008
90009792,117156,2024-03-28,138,Online,30036
90031869,117156,2025-08-07,62,Bank Transfer,30042
90009793,113657,2025-08-21,584,Online,30042
90018324,113657,2023-09-30,390,Online,30041
90021260,113657,2025-02-04,536,Online,30017
90026587,113657,2023-12-08,243,Bank Transfer,30049
90009794,111034,2023-12-22,345,Online,30001
90010913,111034,2024-08-17,69,Bank Transfer,30034
90021159,111034,2025-11-23,322,Online,30044
90009795,104974,2023-12-22,110,Online,30001
90034150,104974,2025-08-26,828,Bank Transfer,30033
90009797,115506,2023-12-05,138,Online,30049
90023361,115506,2025-03-19,484,Online,30043
90023480,115506,2024-06-18,1453,Online,30000
90009799,118723,2023-09-07,667,Event,30029
90020265,118723,2022-02-17,889,Online,30024
90009803,119927,2023-03-21,288,Bank Transfer,30021
90022918,119927,2022-12-19,721,Online,30045
90031178,119927,2022-06-10,505,Bank Transfer,30026
90009804,114550,2024-03-23,1053,Online,30036
90026221,114550,2025-03-05,197,Online,30007
90009805,113630,2023-12-13,295,Bank Transfer,30001
90017204,113630,2025-11-30,147,Online,30047
90025516,113630,2023-09-27,472,Event,30041
90009807,110800,2025-12-20,701,Online,30011
90010454,110800,2024-05-27,467,Bank Transfer,30000
90011782,110800,2025-12-11,175,Bank Transfer,30047
90032692,110800,2022-12-28,701,Event,30040
90009808,112804,2022-06-14,165,Event,30020
90013582,112804,2025-08-11,198,Online,30042
90009809,105008,2023-11-03,349,Online,30001
90010712,105008,2022-06-22,127,Event,30026
90011112,105008,2023-08-24,63,Online,30029
90014717,105008,2022-09-02,127,Bank Transfer,30037
90021588,105008,2022-06-24,159,Online,30020
90023524,105008,2023-09-20,285,Online,30041
90009810,103257,2025-08-15,219,Online,30042
90010517,103257,2023-09-08,66,Online,30029
90009812,101623,2022-07-13,385,Online,30039
